cycle,length(car),mean(car collect each.delta),mean((road where (each.is_main_road and (distance_to(each.location,validation_center) < validation_radius))) collect each.car_count_per_hour),mean(car collect each.speed) * 3.6,(100 * (car count (each.speed < 1))) / (length(car) + 1),cumulative_acceleration / max(trips at (length(trips) - 1),0.001),trips at (length(trips) - 1)
0,3500,0.0,0.0,0.0,99.97143673236218,0.0,0
60,3499,49.59443536305021,2.9681818181818183,13.98042975772139,19.085714285714285,518.9130141160431,69
120,3499,50.65958179984309,8.045454545454545,14.847308504320141,36.285714285714285,581.8857127259159,113
180,3500,50.99155155068037,14.25,18.191050189222196,41.016852327906314,545.2121461596789,174
240,3499,52.25480360666576,21.563636363636363,11.403508949713942,63.48571428571429,457.17585862945117,263
300,3499,53.435082293212,29.331818181818182,12.299426266750451,30.714285714285715,412.95857762227274,364
360,3499,54.71734751441738,37.981818181818184,13.977559464829314,38.4,380.5465953515953,470
420,3500,56.681830835730146,46.55,14.997539500971344,48.557554984290206,351.38170315980324,589
480,3500,58.92495892200751,54.31363636363636,13.1554873835789,60.6112539274493,325.8281350042574,716
540,3500,61.34397728216832,62.71818181818182,12.324023890236347,31.790916880891174,301.0511020659779,872
600,3500,64.49910635478142,71.62727272727273,14.63353684057565,36.38960297057984,282.52306583115677,1029
660,3500,66.65515252547604,79.7,15.277160145234113,50.81405312767781,261.8968691476039,1216
720,3500,69.52972674318953,89.29545454545455,13.445230504815765,56.29820051413882,248.52188822005436,1389
780,3499,72.06687002708279,96.45454545454545,11.93121234394242,30.65714285714286,236.7002110611131,1578
840,3500,73.10945145074467,105.48636363636363,13.611211704737684,41.90231362467866,226.67793062234838,1778
900,3500,75.69804368359863,112.84545454545454,14.934821395161165,47.44358754641531,214.80502029127766,2002
960,3499,77.50399489697169,119.85909090909091,11.842097369961648,64.0,205.55579652899831,2219
1020,3500,77.64496897478755,128.3409090909091,12.329173264530416,31.04827192230791,201.66650490528443,2410
1080,3499,79.87907191780441,136.46818181818182,14.340031169580966,36.51428571428571,194.78032329960465,2640
1140,3500,79.3300678021187,143.27272727272728,15.527411844092795,51.01399600114253,189.50112686250364,2860
1200,3500,80.49546536067035,151.1818181818182,12.963741234566724,59.383033419023135,183.77370333086014,3091
1260,3500,82.08700125085024,157.3,11.427326023297642,31.84804341616681,179.97243576242974,3314
1320,3500,84.69118298806869,165.0909090909091,14.539341170663887,41.216795201371035,178.31311222581394,3510
1380,3500,82.95343233000334,172.23636363636365,15.11232411562372,48.27192230791203,174.14014967191306,3747
1440,3500,82.52960908209013,178.76818181818183,12.008859046949395,64.23878891745215,170.65883734544835,3977
1500,3500,82.85401708583659,186.8590909090909,12.517188763384159,32.190802627820624,168.35840645632496,4207
1560,3499,83.51363754360545,194.27727272727273,14.127690317147643,38.8,166.65549260454986,4418
1620,3500,82.54504134188234,201.16363636363636,15.929048384741366,50.21422450728363,164.86683928788017,4634
1680,3500,82.03498823520131,209.21363636363637,12.55948890837812,61.26820908311911,162.78172249341705,4851
1740,3499,80.11685627486732,216.52727272727273,11.557687127664826,32.94285714285714,160.28664595542466,5108
1800,3500,77.8237428763124,224.3590909090909,14.72533466735018,39.56012567837761,158.3206160925991,5351
1860,3500,77.31982505951245,231.4,14.223133144098643,51.9280205655527,156.50770446859391,5581
1920,3499,78.01997464578889,238.36818181818182,12.75939566750554,60.97142857142857,154.59216210402718,5822
1980,3499,75.32720041366967,246.50454545454545,12.099621794776636,31.8,154.0940752314735,6028
2040,3500,80.3189869081097,254.66363636363636,13.94498952671864,40.15995429877178,153.8114595409174,6222
2100,3500,79.26492877585355,261.79545454545456,15.024146803074009,51.69951442445016,152.80945710656962,6442
2160,3499,78.0240184006741,270.6454545454545,12.957552574485213,60.08571428571429,151.7601224676675,6661
2220,3500,78.67719020893588,277.6363636363636,11.844681894671481,31.362467866323907,150.88030758543948,6891
2280,3500,77.55772475296384,286.27272727272725,14.654880157281715,40.58840331333904,151.0298863675487,7075
2340,3500,75.3927749611575,294.19545454545454,14.916867416281917,49.98571836618109,149.36503200384536,7334
2400,3500,74.9935418608615,301.6409090909091,11.497720644180825,63.838903170522705,147.98275715869488,7579
2460,3499,74.11104821617704,309.3545454545455,12.127834785031158,31.857142857142858,147.708485004365,7791
2520,3499,76.55773155513144,316.67727272727274,13.95061452855919,39.628571428571426,146.45820991783845,8050
2580,3499,76.04516875409583,323.0954545454546,15.905151325302397,50.6,145.46379176834063,8293
2640,3500,75.39896475798858,331.31363636363636,12.235760053861421,62.41073978863182,144.953944645603,8499
2700,3500,75.86099201103754,338.1181818181818,11.672021659927568,32.73350471293916,144.4025787370022,8732
2760,3500,75.68276677224078,346.95,15.053650802454717,40.702656383890314,144.30860246704304,8939
2820,3499,75.73820475777173,353.6545454545454,14.711352753477671,51.08571428571429,143.73657431381523,9158
2880,3500,75.2339490514838,360.01363636363635,12.204655935460485,62.69637246501,142.49159383892348,9419
