cycle,length(car),delta_medio,flusso_medio,vel_media,auto_ferme,cum_acc,n_trips
12660,3499,73.2046850931432,292.05,17.361054424021457,32.42857142857143,112.42074547409301,59097
12720,3499,73.27503583177823,301.74545454545455,16.46389505257816,34.57142857142857,112.43464629535815,59367
12780,3500,74.5532111903886,310.7409090909091,17.340656277515247,33.733219080262785,112.43931941157456,59641
12840,3500,74.5065878049636,319.9818181818182,17.3676616721077,34.76149671522422,112.47181364930378,59903
12900,3499,75.47901739817353,329.5,16.44117004125743,36.08571428571429,112.4430373117464,60190
12960,3499,77.74645905736327,338.57272727272726,17.327591599417644,31.514285714285716,112.47329464255186,60451
13020,3499,78.84968310806497,348.01363636363635,17.76197280211088,33.65714285714286,112.49457645445868,60723
13080,3500,80.58778965932729,357.32272727272726,16.424930005731262,33.59040274207369,112.48016495457607,61005
13140,3500,78.2601038002056,366.7681818181818,17.37874048362375,33.419023136246786,112.45537776573887,61300
13200,3500,80.31716533478556,375.6,17.643234147809075,33.39045986860897,112.45508183090006,61577
13260,3500,82.41930027052766,384.50454545454545,17.79485534677516,30.56269637246501,112.47868041193603,61837
13320,3499,82.15390999914628,394.67727272727274,17.89063971119629,32.457142857142856,112.4538597493896,62126
13380,3500,81.23931356365252,404.22727272727275,16.677654004189613,34.87574978577549,112.4242452803574,62409
13440,3500,82.66576678560023,413.66818181818184,16.74801359730059,37.38931733790346,112.4352517692329,62674
13500,3500,81.22545471528265,423.29545454545456,17.4896888834371,34.79005998286204,112.48752555524678,62922
13560,3499,83.23738553873238,431.9681818181818,17.497899841202855,35.542857142857144,112.44913199702457,63218
13620,3500,83.69640014683563,441.9818181818182,17.109832820488805,32.93344758640389,112.47186581002254,63477
13680,3499,82.08732018157312,452.9590909090909,17.297549797853165,33.542857142857144,112.51312699094275,63729
13740,3500,81.37588616971078,462.30454545454546,17.030410403007835,37.70351328191945,112.51912756781157,63996
13800,3500,81.56074052075905,472.2681818181818,18.370710233478977,30.56269637246501,112.50963877536188,64280
13860,3499,84.39425186526913,481.6636363636364,17.29324038119517,34.114285714285714,112.50486745382125,64554
13920,3499,82.45772719221283,490.1909090909091,16.483959647230314,36.31428571428572,112.48188532612009,64838
13980,3499,79.74402265495685,499.5409090909091,17.670792487596287,32.2,112.43479624696636,65140
14040,3500,81.24704008447392,508.15909090909093,16.795762398912498,34.247357897743505,112.39192265346921,65439
14100,3500,80.88390471702351,517.7590909090909,16.720864934907283,36.760925449871465,112.39155953905042,65713
14160,3499,80.3383212744575,526.6045454545455,17.479871432337173,34.68571428571428,112.38921920457851,65992
14220,3499,78.59078304871129,535.8727272727273,16.955034365995065,35.8,112.3911650042973,66268
14280,3499,80.22772348067447,546.0181818181818,17.467471902677143,34.57142857142857,112.40754569654074,66533
14340,3500,77.84978877401653,556.540909090909,15.979841117684279,37.64638674664381,112.45751897751738,66779
14400,3499,76.23282874632018,566.3681818181818,17.585893916275527,32.51428571428571,112.46349859063304,67059
14460,3499,75.25214421645369,11.059090909090909,17.766782159454344,33.82857142857143,112.48111439479173,67329
14520,3500,74.18531518695555,20.60909090909091,16.712987631694396,33.64752927734933,112.49043767859877,67598
14580,3499,73.48542958735051,29.740909090909092,17.279830702242368,34.48571428571429,112.49396898685993,67870
14640,3499,73.42625079229798,39.2,16.714905694968504,34.542857142857144,112.434499709838,68179
14700,3499,72.15988651566678,48.345454545454544,17.215199278906457,33.94285714285714,112.4466623759298,68447
14760,3499,69.11744990812508,57.25454545454546,17.041190399298767,34.42857142857143,112.41179918392321,68744
14820,3500,68.88649399054125,66.10454545454546,17.727824628506454,30.191373893173377,112.44479332221458,69007
14880,3499,70.31434336687623,75.11363636363636,17.47616455512737,33.114285714285714,112.39518265298892,69319
14940,3500,71.4265816396991,83.96363636363637,16.13871034223199,37.64638674664381,112.38767551982956,69601
15000,3499,70.84866438793276,93.48181818181818,17.993623361182582,31.314285714285713,112.38358171432763,69890
15060,3500,68.9280656117651,103.56818181818181,17.91060958851242,31.191088260497,112.43953100750402,70131
15120,3500,67.97736601427349,113.26818181818182,17.63323060039609,32.64781491002571,112.3735301575204,70451
15180,3500,66.67600203228794,123.23636363636363,18.310730488531433,32.61925164238789,112.36480783793864,70739
15240,3499,71.14018482806635,132.20454545454547,17.534394098313506,33.57142857142857,112.36674537637458,71013
15300,3500,71.7481215514938,140.55454545454546,16.964751200279586,32.44787203656098,112.3613425351165,71285
15360,3499,71.2779853528252,149.63636363636363,16.89730819053106,35.22857142857143,112.35411423365912,71562
15420,3500,71.3979433463455,159.3,16.51535066599157,32.33361896600971,112.337238883424,71845
15480,3499,72.02539131978986,168.35,16.25753331445449,36.31428571428572,112.35920723115608,72105
15540,3499,70.99266063793094,177.7590909090909,17.617501704257446,32.97142857142857,112.3661810217715,72380
15600,3499,70.19257226467619,186.83636363636364,16.88694958581006,33.77142857142857,112.34244829699807,72664
15660,3500,70.26549108655657,195.9227272727273,16.50920594415567,36.90374178806056,112.33713071558508,72936
15720,3500,68.58395594322336,204.53181818181818,17.079441288004713,35.30419880034276,112.37180023899025,73186
15780,3499,66.97042075944685,213.41363636363636,17.82641318922053,32.74285714285714,112.37866644358627,73453
15840,3500,65.07650781144207,222.52727272727273,17.186005907521828,32.64781491002571,112.38314403588055,73723
15900,3499,66.61854868947047,229.94545454545454,15.498733227592082,39.57142857142857,112.36091722210705,74002
15960,3499,73.92089816239299,238.6727272727273,16.940700757031863,33.94285714285714,112.3226397586423,74298
16020,3499,72.50991796977911,248.51818181818183,17.531471183433244,32.42857142857143,112.3280346012726,74571
16080,3500,74.09120128646295,258.67727272727274,16.677051750859373,32.67637817766352,112.34401134612237,74835
16140,3500,75.30609346946318,268.8,17.532881330339197,35.07569265924022,112.36077969394864,75100
16200,3499,74.98635094970597,278.9727272727273,17.150612706995364,34.42857142857143,112.34065472801039,75391
16260,3500,77.3255491164555,288.35,17.384417294931,34.76149671522422,112.24691567253144,75733
16320,3499,78.70107954245435,297.7681818181818,16.631573220922174,34.74285714285714,112.22007266531513,76028
16380,3500,83.22596200132597,307.1,16.731489148024867,33.818908883176235,112.18431685009196,76328
16440,3500,85.0547158445459,316.83181818181816,16.384813777163387,37.18937446443873,112.20194561733592,76592
16500,3500,87.94444073644652,325.8454545454546,16.96840276562134,34.447300771208226,112.18086376840631,76876
16560,3500,88.41100703253318,335.44545454545454,17.82175011384105,32.704941445301344,112.22987646871162,77125
16620,3500,93.00121268737146,345.0409090909091,16.500313133968795,37.789203084832906,112.24523564338435,77394
16680,3499,94.57764372486405,353.8363636363636,16.968193982338992,34.4,112.25314726812844,77663
16740,3499,96.1740852224061,364.47727272727275,16.397983660007608,33.628571428571426,112.26384200268008,77931
16800,3499,95.89526362860036,374.0954545454546,17.035126165805675,33.77142857142857,112.26446166015656,78205
16860,3499,95.3450945773662,381.8454545454546,16.921550738864394,34.82857142857143,112.24259676078275,78492
16920,3499,96.50095993140192,390.2227272727273,17.29179899911389,34.0,112.24719980195891,78765
16980,3499,95.99183885630077,398.8,17.365042035551262,31.942857142857143,112.24582065829519,79037
17040,3500,95.05210265068173,407.84090909090907,17.06313730445024,33.419023136246786,112.22083053930965,79327
17100,3499,91.67256568788915,417.0590909090909,16.534181569916697,35.91428571428571,112.21414890133546,79595
17160,3500,91.19789037688086,426.4727272727273,16.454830902282122,36.50385604113111,112.20696726724688,79868
17220,3499,90.35891400866772,434.8954545454545,16.705126825078878,36.42857142857143,112.1579785151924,80175
