cycle,length(car),delta_medio,flusso_medio,vel_media,auto_ferme,cum_acc,n_trips
1620,3499,76.48866871909914,275.1818181818182,19.152026586715177,26.714285714285715,134.11613442175616,6929
1680,3499,75.00647400561053,285.17727272727274,19.50077432105734,28.428571428571427,133.16416015241265,7234
1740,3500,74.90267906507918,295.7681818181818,19.26199019388233,26.73521850899743,131.6608706703272,7576
1800,3499,75.83466523083943,306.0272727272727,19.67680182053097,24.2,130.60051943519224,7899
1860,3500,77.39028730629522,315.8863636363636,18.89404731336403,26.049700085689803,129.6105124588133,8223
1920,3499,77.21956844809888,326.43636363636364,19.95547538074225,25.857142857142858,129.1445230164827,8520
1980,3499,74.59235823863844,336.6136363636364,19.697150207055806,25.228571428571428,128.7160601586215,8817
2040,3499,74.19436225197147,345.78636363636366,19.786931216673047,24.742857142857144,127.74009132830196,9154
2100,3499,74.97675176500265,356.04545454545456,19.73618428182331,25.2,126.95539561263138,9484
2160,3499,73.44662977903849,366.1454545454545,20.22680760455833,23.97142857142857,126.3501694947906,9802
2220,3499,74.16491780484192,377.09090909090907,18.94676655513792,25.914285714285715,125.67392012428671,10122
2280,3500,73.22651806414208,386.8818181818182,17.85338587148683,28.620394173093402,125.03545914058591,10445
2340,3500,72.63018606822838,397.25,20.17426591861232,26.33533276206798,125.14028673732727,10718
2400,3500,74.71949281365299,408.9681818181818,18.85434950614171,25.906883747500714,124.3791849699555,11055
2460,3500,74.63766114785598,418.95454545454544,19.74208324696845,24.707226506712367,124.24224643827216,11343
2520,3500,77.87268100105797,428.51363636363635,17.61394181859667,26.306769494430164,123.45146638610927,11685
2580,3499,79.65917109456643,438.4318181818182,18.279270375080255,26.942857142857143,123.01284194749618,12008
2640,3499,80.18536682304592,448.1136363636364,17.088553980376776,29.257142857142856,122.9842070042416,12284
2700,3500,78.50378349963364,458.04545454545456,19.079922208026897,28.1348186232505,122.81152030064922,12581
2760,3500,75.728887134711,469.2772727272727,17.904134843693264,28.79177377892031,122.479771924342,12893
2820,3499,71.01861100247507,479.26363636363635,19.333311717808105,26.62857142857143,122.37480080430825,13189
2880,3500,66.73849042658865,489.3363636363636,20.48030476472104,23.079120251356755,122.07231647082277,13507
2940,3499,68.67665990037521,499.3863636363636,18.844304857940557,26.34285714285714,121.69678650902449,13832
3000,3499,68.40146652923941,509.29545454545456,17.459187799804333,30.257142857142856,121.52482618851353,14135
3060,3500,65.97986497627492,518.8045454545454,19.26527529448421,25.278491859468723,121.09975147180839,14468
3120,3499,65.58467070931131,529.05,19.124154085306696,25.142857142857142,120.54017724039772,14821
3180,3500,64.09942234636894,540.35,19.697017339222416,26.192516423878892,120.43146079263607,15126
3240,3500,63.54102493939054,550.9681818181818,17.927466247947237,29.27734932876321,120.10573359324273,15450
3300,3500,63.28684615774386,561.3090909090909,18.47970424595052,27.534990002856325,119.9539106641644,15759
3360,3500,59.42147454179408,571.05,18.855069564853473,29.82005141388175,119.96941961600038,16044
3420,3499,60.95603304001176,581.5909090909091,19.168954755729636,27.057142857142857,119.67524698361126,16367
3480,3499,61.84762427283842,592.0727272727273,18.250144493180944,27.34285714285714,119.29935691312058,16697
3540,3500,63.24297535666381,601.7954545454545,17.68087924343208,29.4201656669523,119.02299819401081,17019
3600,3499,60.94844941695309,611.1954545454546,17.939049107621198,27.542857142857144,118.82356163046104,17333
3660,3499,62.66125175707195,9.372727272727273,19.04439322705897,28.085714285714285,118.57865704414507,17656
3720,3499,61.82711320773091,18.595454545454544,16.793697080776568,29.285714285714285,118.48544465335046,17947
3780,3499,63.1727348680853,27.568181818181817,17.431814422697297,29.057142857142857,118.39624620641172,18244
3840,3499,63.96253261626313,37.836363636363636,19.61256715447428,25.542857142857144,118.12191091011117,18576
3900,3500,63.96997221305528,49.15,20.613496915067437,21.73664667237932,118.03990470451882,18881
3960,3500,64.81487075427079,59.92727272727273,19.401585354066825,23.39331619537275,118.07756551080907,19167
4020,3500,68.01580947763439,69.21363636363637,17.648913567722012,27.106540988289062,118.11371636901931,19440
4080,3500,67.6665733593087,78.96363636363637,19.36269226000455,25.678377606398172,117.82121432191474,19779
4140,3500,69.02758613547508,87.9090909090909,18.22384369682647,26.792345044273066,117.78464627170669,20065
4200,3499,71.20816027512944,98.79545454545455,19.257574842486722,27.742857142857144,117.53723965748144,20397
4260,3499,72.24330721259689,108.76363636363637,18.87110372680428,25.685714285714287,117.56697995905238,20683
4320,3500,74.56574392163249,118.12272727272727,18.423121153026816,26.792345044273066,117.41087070627553,20998
4380,3499,75.6266100542068,129.22272727272727,20.108925018799784,25.685714285714287,117.21561670213816,21329
4440,3499,80.70449018309701,139.4090909090909,18.90252406091582,27.057142857142857,117.19019677855233,21625
4500,3500,80.82324965886778,150.02727272727273,19.350674243718988,26.506712367894888,117.0911534707864,21939
4560,3499,80.51747753128328,160.83636363636364,19.76857096709685,23.8,117.08917018595788,22235
4620,3500,79.53692262950813,170.9181818181818,19.680308884271973,24.621536703798913,116.98824454915615,22556
4680,3500,77.37749649928668,181.37727272727273,18.823102129941194,27.392173664667236,116.9205773713355,22863
4740,3499,73.92141050058723,192.45,19.673836853611526,25.857142857142858,116.6409603507834,23219
4800,3500,76.3767524526288,203.75,19.36933938383851,25.278491859468723,116.73284088196893,23492
4860,3500,78.48224770757473,213.6409090909091,19.957242832113998,24.592973436161095,116.74192783457072,23784
4920,3500,76.58439312048318,224.78636363636363,19.050523833118987,25.42130819765781,116.67533471482061,24091
4980,3499,72.82264149280678,234.41363636363636,19.00883842424549,29.085714285714285,116.45546362678577,24432
5040,3500,70.19538062639083,244.13636363636363,19.8135433804469,23.67894887175093,116.34179137117337,24750
5100,3499,68.8069896077406,254.85454545454544,19.98084674389993,24.02857142857143,116.22150483942085,25073
5160,3499,67.61942442620123,264.7681818181818,19.587371045536813,25.685714285714287,116.22205715193334,25369
5220,3500,70.6049589661294,274.6909090909091,18.733463665925598,24.878606112539273,116.0565667198757,25696
5280,3499,70.9602688776508,284.7409090909091,18.806707849179716,26.257142857142856,115.9662664597886,26013
5340,3500,77.20403577827486,295.3909090909091,18.744883400987046,25.992573550414168,115.96452087507363,26313
5400,3499,79.42027337002662,306.1363636363636,20.30866158483632,22.2,115.93683946612084,26623
5460,3500,78.56831978127582,315.98636363636365,19.838754402175788,23.16481005427021,115.87224703229839,26934
5520,3499,80.4229065219526,326.21363636363634,18.98985636940162,25.34285714285714,115.69881614539344,27270
5580,3500,80.85594114578664,336.67727272727274,18.705529587426327,26.47814910025707,115.64617780836346,27581
5640,3500,79.76761763074595,347.4318181818182,19.238713076097284,25.84975721222508,115.70534190093683,27868
5700,3499,83.70719542719033,358.6227272727273,19.496706369359035,26.514285714285716,115.51695879912904,28213
5760,3499,83.05564694649819,370.46363636363634,17.997036195698584,28.942857142857143,115.69457464363047,28454
5820,3499,84.97588910569299,380.68636363636364,19.283221061150797,25.542857142857144,115.66554742753148,28758
5880,3499,88.6398075204797,391.7,20.457343552996917,26.114285714285714,115.74778035277544,29031
5940,3499,87.33374141374927,402.4727272727273,18.38966470257019,25.228571428571428,115.41835975267855,29397
6000,3500,84.81475787567335,412.56363636363636,19.38340997974633,26.935161382462155,115.43332214849626,29684
6060,3499,85.97032809612348,422.99545454545455,18.34363243467159,30.142857142857142,115.38841844280412,29984
6120,3499,85.61195230119844,433.02272727272725,17.908484584567184,32.82857142857143,115.26745689437779,30302
6180,3500,84.84137759412619,443.55454545454546,18.94593824766819,29.134532990574122,115.34338575241871,30579
6240,3500,85.0773957020586,454.3636363636364,17.943683761513693,30.219937160811195,115.33315451408055,30877
6300,3499,80.89732110852087,464.0863636363636,19.504870945592526,28.142857142857142,115.23312757918454,31201
6360,3499,81.08128898562407,473.7681818181818,18.791368800567763,28.885714285714286,115.2240433222621,31493
6420,3499,80.12432245408664,483.54545454545456,18.308414272017163,27.65714285714286,115.06494233785443,31834
6480,3500,79.20244632586267,493.65909090909093,17.834476946635252,32.27649243073407,115.00858487122444,32142
6540,3500,77.51950332770875,503.3681818181818,18.342342166624967,27.792059411596686,114.92469104315529,32455
6600,3500,76.12219026242524,513.6909090909091,17.238981012917755,31.905169951442446,114.86401222835607,32764
6660,3499,76.69643398457514,524.0545454545454,19.43172285747952,27.17142857142857,114.84958386519635,33063
6720,3500,77.09494485406918,534.3227272727273,19.25796418802566,27.534990002856325,114.91819753728471,33339
6780,3500,77.52123000880053,543.9818181818182,18.38335108112425,25.107112253641816,114.82919729041525,33655
6840,3499,78.21425501217452,553.7363636363636,17.435102687853156,29.97142857142857,114.74041505849168,33973
6900,3500,79.502868202932,563.3909090909091,18.23670422733494,29.53441873750357,114.86085856574981,34229
6960,3500,83.47674635145401,574.5863636363637,19.139648018208387,26.59240217080834,114.94551152943168,34501
7020,3500,84.21935268640199,583.5863636363637,17.49167153661865,33.219080262782064,114.90460639336033,34803
7080,3500,83.7266205513904,594.1545454545454,18.98009276823042,25.935447015138532,114.90964756956804,35099
7140,3500,85.65074591859124,604.2227272727273,18.15547652030225,30.56269637246501,114.94091090002468,35377
7200,3500,87.73350902415197,614.2227272727273,18.13758421779682,28.24907169380177,114.83432026489592,35704
7260,3500,86.22892699097501,10.631818181818181,19.301862333202244,27.649243073407597,114.74339011785023,36031
