cycle,length(car),delta_medio,flusso_medio,vel_media,auto_ferme,cum_acc,n_trips
1620,3499,63.920806849439764,278.8727272727273,18.54122986167113,27.685714285714287,131.15691241442553,7088
1680,3500,63.23223949222435,290.2909090909091,20.401974778669285,22.193658954584404,130.0742021634377,7415
1740,3499,65.63276703257591,301.7772727272727,19.644435359153505,24.571428571428573,129.2189178675669,7728
1800,3499,62.54370496065571,311.71363636363634,19.028663094028975,24.428571428571427,128.5918765585649,8032
1860,3500,61.67898480230879,322.16818181818184,18.537098854441513,25.82119394458726,127.99283318875835,8338
1920,3500,60.42105093934569,333.01363636363635,18.10122828759228,28.163381890888317,127.48237712214454,8640
1980,3500,62.162357540436226,343.47727272727275,19.57735415723662,24.964295915452727,126.74947233087444,8965
2040,3500,64.74497926139405,354.6363636363636,18.43718236904695,28.020565552699228,126.35895203825052,9265
2100,3499,65.61417241625,364.40909090909093,18.602421590613726,29.0,125.7860865444466,9579
2160,3499,65.30510628256269,374.3181818181818,19.018680979905202,26.17142857142857,124.64914320550976,9936
2220,3500,64.74108849483538,385.59090909090907,17.987789359597123,28.53470437017995,124.17998781009034,10244
2280,3500,64.290468404199,396.09090909090907,19.24518796386626,25.42130819765781,124.09812069549884,10531
2340,3499,65.64645778949713,407.0681818181818,20.344943662604134,23.942857142857143,123.97019481274226,10827
2400,3499,64.28855080901523,416.82272727272726,19.565739149231423,24.114285714285714,123.86890781480207,11111
2460,3499,66.17864438845858,427.8,19.842104296721182,24.142857142857142,123.47409878198474,11429
2520,3499,67.91938307295406,438.3454545454546,19.475109981702648,25.714285714285715,122.9324739900626,11758
2580,3500,69.52917078968392,448.3954545454545,20.38656916688611,23.93601828049129,122.4530947089549,12080
2640,3499,67.07120922995088,459.1727272727273,18.847983987620267,26.17142857142857,121.87583368697861,12420
2700,3499,67.12695209424264,468.35,18.443090287737743,24.685714285714287,121.53883380268455,12733
2760,3499,66.01953143796818,477.6227272727273,18.69117606016648,24.714285714285715,121.14119089434249,13057
2820,3500,64.90864069508262,488.0863636363636,17.722420528100578,27.249357326478147,120.56874396384433,13402
2880,3499,66.40460918160622,498.1454545454545,18.21252288820014,24.542857142857144,120.17787611671493,13730
2940,3499,66.98923188898371,508.2090909090909,18.770855038261477,25.257142857142856,119.84169550680663,14058
3000,3499,68.99281650534097,517.9136363636363,19.338288963872245,24.485714285714284,119.61104638919653,14378
3060,3500,69.55394312812224,527.9272727272727,19.40368638759672,24.821479577263638,119.55819676420833,14674
3120,3499,68.86598590942754,539.3681818181818,18.665762188057336,27.114285714285714,119.23709046835305,15003
3180,3500,68.88733800377139,549.8136363636364,18.875044087443495,25.021422450728362,119.15797473853094,15305
3240,3499,67.66065860519849,560.7636363636364,18.788760231439042,24.285714285714285,118.73024359668696,15649
3300,3500,67.4393419749889,571.6136363636364,20.029593229985952,25.44987146529563,118.67743055617075,15945
3360,3499,67.25095974544575,582.1681818181818,19.193920608428613,25.2,118.68727338446477,16232
3420,3500,69.35443217328339,592.8681818181818,20.263288575083994,22.079405884033132,118.45395923065526,16551
3480,3500,68.67026387939879,603.3045454545454,18.821892291422976,25.764067409311625,118.16514460704019,16874
3540,3499,68.85797935353315,614.1863636363636,19.424204000933617,24.17142857142857,118.08726720596496,17177
3600,3500,70.90522255646562,625.1454545454545,18.413413667951517,27.820622679234503,117.9336243638979,17490
3660,3500,70.55531824363676,11.118181818181819,19.066913376425102,27.02085118537561,117.96595272239897,17779
3720,3499,70.15390051959272,22.486363636363638,18.294919475969603,27.057142857142857,117.88668078903501,18086
3780,3499,71.37016257019197,32.872727272727275,18.44453120447199,28.485714285714284,117.92751217896485,18376
3840,3500,70.26848506915695,43.06363636363636,18.583699524306446,28.963153384747216,117.7849067900484,18693
3900,3499,72.11210159221646,53.33181818181818,19.365409143777043,26.82857142857143,117.6930350372468,19003
3960,3499,73.26967571296603,63.986363636363635,17.94040822012907,28.314285714285713,117.43239125384827,19333
4020,3500,72.5613084725376,74.35454545454546,17.91834949325558,30.705512710654098,117.22227858548521,19660
4080,3500,69.5803131342281,84.44545454545455,19.538625355106095,26.07826335332762,117.03967578094323,19985
4140,3500,69.78129194596495,95.27272727272727,19.316223572890788,28.020565552699228,117.00072025444682,20285
4200,3500,71.37183894367617,106.27727272727273,19.56171785538669,26.506712367894888,116.90884975968369,20595
4260,3500,71.11678726132399,115.9090909090909,18.46889346930213,28.848900314195944,116.63025213989724,20936
4320,3499,71.5081348967342,127.00454545454545,19.841502773991465,23.8,116.76776243676954,21211
4380,3499,72.36418302577586,137.92727272727274,19.56374601277619,25.457142857142856,116.66592120039397,21525
4440,3500,69.24345966634804,148.02272727272728,19.30563086976465,25.221365324193087,116.44932656794742,21856
4500,3500,71.0814652812078,158.63181818181818,20.343755130577573,23.221936589545844,116.44825549506909,22153
4560,3499,68.45072113243079,168.93636363636364,19.43660085111683,23.085714285714285,116.42452447710923,22452
4620,3499,63.916449605564466,179.26363636363635,18.12945247620934,25.228571428571428,116.35373587350648,22759
4680,3500,65.28066428302355,188.91363636363636,18.549507716067776,26.535275635532706,116.39589004928911,23046
4740,3500,62.57366652628956,199.45,19.60540428488605,25.678377606398172,116.36202930761304,23348
4800,3500,60.551426438483126,209.19545454545454,18.554544994969614,25.84975721222508,116.27824895245426,23650
4860,3499,59.95652067544498,220.13636363636363,19.373080725969192,26.285714285714285,116.13239666528162,23977
4920,3500,61.041410334719394,230.63181818181818,18.612242467142902,28.334761496715224,116.08114832589793,24279
4980,3500,59.13640593612174,239.73181818181817,18.389644307386067,28.50614110254213,116.12970203597315,24562
5040,3499,61.09131531661377,250.96818181818182,18.73272535826728,27.97142857142857,116.0841199140794,24870
5100,3499,62.28927399855858,261.24545454545455,19.592996431829903,24.714285714285715,115.98155333898218,25194
5160,3499,62.88016027662191,271.1181818181818,19.58467357011332,24.571428571428573,115.91943460787328,25503
5220,3500,63.02821930626337,282.29545454545456,18.330232542837713,28.020565552699228,115.7750923087176,25828
5280,3499,63.00516327654791,293.5,19.48852960129586,26.942857142857143,115.78124334833616,26123
5340,3500,64.67938742875393,304.1545454545454,18.223823940697567,27.420736932305054,115.65896210501865,26440
5400,3499,65.03906194403558,313.90909090909093,19.52882896148136,26.97142857142857,115.69473575796549,26731
5460,3499,64.6511400352409,323.90909090909093,19.068728951262433,26.428571428571427,115.63874504024888,27034
5520,3500,63.50559123097085,333.8590909090909,18.936776078742074,23.90745501285347,115.53779596796333,27352
5580,3500,64.8571763233856,344.33181818181816,18.866255749814847,26.249642959154528,115.41529994686165,27682
5640,3500,67.55288087607232,354.8636363636364,19.648971128471747,26.278206226792346,115.46496181457333,27974
5700,3499,68.53382930815954,365.7409090909091,19.361422790640788,26.485714285714284,115.48430797886306,28267
5760,3500,68.13429163191716,375.24545454545455,20.033896996977283,22.536418166238217,115.49652321755167,28566
5820,3500,68.47338767043077,385.8181818181818,20.4487364148689,22.22222222222222,115.45050515581386,28878
5880,3499,69.73870549005757,396.1636363636364,19.939976300929107,25.02857142857143,115.31264716833581,29213
5940,3500,71.56510624446524,406.1409090909091,19.06508292658406,25.5641245358469,115.19222186142684,29545
6000,3499,70.01808199360275,417.0409090909091,19.90925454663553,27.085714285714285,115.09082573002104,29873
6060,3500,69.85435713180811,426.2909090909091,18.067975338300645,29.077406455298487,114.95271528053458,30203
6120,3499,69.78749082767781,436.26363636363635,19.120046531311456,26.34285714285714,114.95950000608622,30501
6180,3499,70.49946342631539,446.55,19.378982902214094,25.942857142857143,114.87994285989821,30821
6240,3500,69.99718629372126,458.31363636363636,19.582564364778936,27.792059411596686,114.8853542647908,31124
6300,3500,69.92204679789039,468.7590909090909,18.64696161057149,26.792345044273066,114.91231804503781,31415
6360,3499,68.41136416771097,478.43636363636364,18.72168011699037,26.62857142857143,114.98854235777556,31688
6420,3499,66.29401993676578,488.82272727272726,18.351519231175757,30.257142857142856,114.96969063194342,31990
6480,3500,63.98455673094598,498.52272727272725,19.58974777252492,26.163953156241075,114.9648637735634,32291
6540,3500,62.62932952083359,509.0863636363636,18.633205591013624,27.59211653813196,114.9865816154208,32583
6600,3499,63.996067439896066,518.6590909090909,19.85061821114795,25.914285714285715,115.02847331068442,32875
6660,3499,64.39970797565424,529.0636363636364,19.356247481586045,26.8,114.86106663531258,33221
6720,3499,66.6211612377716,539.7454545454545,19.167282757466378,26.2,114.7608108522545,33547
6780,3500,66.01678499597719,549.9681818181818,19.68977005456727,24.67866323907455,114.62827072052596,33882
6840,3500,66.91688935984897,560.0863636363637,21.130106618553047,22.22222222222222,114.62953174134742,34182
6900,3500,68.48907449244577,570.2818181818182,17.746242956110603,27.99200228506141,114.49816962484226,34514
6960,3499,69.92343824559116,580.1727272727272,19.324372401920332,26.97142857142857,114.50251390585267,34810
7020,3499,71.63495682736372,590.8272727272728,19.659746048796663,22.8,114.42099724028375,35130
7080,3499,74.31355431032412,600.7818181818182,18.256817982273056,30.2,114.36477355966005,35445
7140,3500,75.3498087336759,611.1181818181818,19.802992595778203,26.935161382462155,114.45972756099052,35716
7200,3499,76.53250762757396,621.6909090909091,19.575701408280086,24.2,114.39805366651467,36034
7260,3499,76.31407983782275,10.831818181818182,18.144918070346474,30.485714285714284,114.34015591576828,36346
