cycle,length(car),delta_medio,flusso_medio,vel_media,auto_ferme,cum_acc,n_trips
3240,3500,82.88334702125049,556.3136363636364,19.4820679260533,23.050556983718938,119.48621127848018,15448
3300,3500,82.43404851338455,567.4409090909091,18.35833803396798,25.878320479862897,119.3090075378805,15759
3360,3499,83.24690236181728,579.3863636363636,18.748264972096713,25.771428571428572,119.14083709690378,16073
3420,3500,84.23394792044043,590.5818181818182,19.551837784259423,26.07826335332762,118.90159031886901,16397
3480,3499,84.67316007166983,600.9363636363636,19.379954171685785,22.34285714285714,118.88542774793835,16689
3540,3499,82.33685107449108,612.6772727272727,19.404266821975405,24.62857142857143,118.6455815950548,17015
3600,3499,83.95729038189583,623.8818181818182,19.48020330283887,27.771428571428572,118.47129550200255,17331
3660,3499,83.91522363085964,10.731818181818182,19.346852279277073,27.2,118.55553673327424,17610
3720,3499,81.50011649995537,21.70909090909091,19.640508898688914,24.571428571428573,118.58879863163652,17897
3780,3499,77.60393340260205,32.45454545454545,18.915807348672583,24.0,118.37252835403149,18218
3840,3500,76.82776012355828,42.86818181818182,18.877118782518643,24.821479577263638,118.0745623837448,18557
3900,3500,76.72487986104146,54.195454545454545,18.794718057065307,25.33561839474436,117.9288467087428,18873
3960,3499,74.57650529580928,64.61363636363636,18.07695036755931,25.914285714285715,117.74858325483882,19192
4020,3500,74.13535160310391,74.83181818181818,18.936228660843806,24.250214224507285,117.6050223989039,19509
4080,3499,76.13570348196976,84.36363636363636,19.136317673932172,24.34285714285714,117.60993220584308,19806
4140,3500,76.82167905029031,94.00454545454545,17.87800081625571,24.478720365609824,117.39593718422678,20138
4200,3500,75.8713306463316,103.88181818181818,20.4549284356199,25.107112253641816,117.49253616264613,20426
4260,3499,76.10964206819669,114.57272727272728,18.990513956542525,27.4,117.33134984065613,20743
4320,3499,73.65632479643423,124.44090909090909,18.80104661997325,26.82857142857143,117.08205855617766,21072
4380,3499,75.37663532100254,134.4,18.364524378954922,26.97142857142857,116.89839190008757,21393
4440,3500,75.85094459651381,144.4318181818182,19.604676493882078,25.792630676949443,116.69238200384893,21721
4500,3500,74.82727813284555,154.8,18.776354418360057,28.563267637817766,116.566443841673,22030
4560,3500,71.82686588868852,164.65454545454546,20.71365486529181,23.02199371608112,116.54690207791907,22329
4620,3500,74.09854581262432,175.47727272727272,19.456864812668314,24.164524421593832,116.50427102530094,22629
4680,3499,74.7028529096589,186.36363636363637,19.76076207073327,25.685714285714287,116.35350634765172,22954
4740,3499,72.35488357454071,197.0590909090909,18.920708578527226,28.65714285714286,116.09068499876544,23299
4800,3499,70.52542987344017,208.59545454545454,18.47774848104016,29.0,116.11207497663517,23587
4860,3500,70.11178621385787,219.1409090909091,20.280475231190007,25.364181662382176,116.01641464369192,23898
4920,3500,68.77777137921392,229.18636363636364,19.199394359903454,28.10625535561268,115.90295142167912,24209
4980,3499,68.8810569090958,239.53636363636363,18.482301020699303,28.428571428571427,115.6838139081388,24542
5040,3500,69.53674573014675,249.58636363636364,19.263805742540846,25.5641245358469,115.59617547843173,24857
5100,3499,67.33750153111878,260.05,19.663861199838195,24.942857142857143,115.65083541473201,25144
5160,3499,65.77456161137907,270.2590909090909,19.1923175847124,27.085714285714285,115.54485203100224,25464
5220,3500,66.92258985044569,280.97727272727275,20.372720056146083,25.506998000571265,115.50643582117836,25776
5280,3499,68.07460776867379,291.1045454545455,19.71162446111143,25.542857142857144,115.4110595652982,26095
5340,3500,66.51741382954384,301.16818181818184,19.50170410404971,25.82119394458726,115.14246166670961,26451
5400,3499,68.11354007462758,311.83181818181816,20.219330375564596,24.085714285714285,115.05223470201685,26772
5460,3499,68.92899293250218,322.6909090909091,19.394876620472633,25.571428571428573,114.99646656823369,27084
5520,3500,68.83319106478979,332.8681818181818,18.94564190258668,24.478720365609824,114.83506930975071,27422
5580,3499,66.07383211069528,343.2772727272727,19.79532709703023,24.314285714285713,114.82799610093774,27722
5640,3499,68.13270763390985,354.0090909090909,19.416323383327008,24.857142857142858,114.8503919482344,28017
5700,3500,67.06663520967199,363.6136363636364,19.64410415673747,25.82119394458726,114.74844695389864,28340
5760,3500,68.7064924587483,373.3727272727273,18.132376150756595,25.506998000571265,114.75694337927415,28627
5820,3499,69.28388701701682,384.55,19.398860353742403,26.485714285714284,114.7809492052183,28919
5880,3499,71.39758181958288,394.83181818181816,19.97158941754122,24.771428571428572,114.77868967476508,29219
5940,3500,73.80493384113646,405.45454545454544,19.064236376794508,28.1348186232505,114.57669057820534,29562
6000,3499,70.75334103015864,416.55454545454546,18.5809425567918,29.857142857142858,114.5059015857316,29875
6060,3499,71.32615157276226,426.8909090909091,18.785307686496804,29.885714285714286,114.46800415802086,30177
6120,3499,71.55707124238958,437.5272727272727,19.135440000048103,27.685714285714287,114.45948628666262,30468
6180,3499,71.0497436711524,447.78636363636366,18.9783447291114,25.37142857142857,114.37382759108279,30783
6240,3499,71.32140548717061,457.1545454545454,18.646598998751973,25.685714285714287,114.3880444563519,31068
6300,3500,73.36467579405566,466.96363636363634,17.63045897450868,28.049128820337046,114.37488015024717,31359
6360,3500,75.21038755059361,476.97727272727275,20.17021447323578,24.278777492145103,114.4319681975824,31648
6420,3500,74.70045143230695,487.08181818181816,18.513615355720994,26.021136818051986,114.4323524295412,31944
6480,3499,74.59300512732301,497.2772727272727,17.51154804045216,28.6,114.34471891643932,32265
6540,3500,74.70882417223203,507.32272727272726,18.833184777368118,28.020565552699228,114.29156744985123,32577
6600,3500,72.17386951241713,517.65,19.88763686766985,24.821479577263638,114.27007131222678,32883
6660,3499,72.5174413907599,527.2772727272727,19.910884305602202,24.457142857142856,114.22949669826572,33194
6720,3500,75.55088467577741,538.0045454545455,18.139261626661046,27.22079405884033,114.18783564883539,33495
6780,3499,74.6268648825433,548.8409090909091,18.510890753985425,26.942857142857143,114.16388243259088,33798
6840,3499,70.61416195508005,559.6818181818181,19.949104205804037,26.228571428571428,114.14401260786221,34105
6900,3500,74.17335218360317,568.4272727272727,20.134553542130046,22.76492430734076,114.1255065623202,34405
6960,3499,74.44887852445572,578.9681818181818,18.069484562706286,26.714285714285715,114.0591420942909,34716
7020,3499,73.57016448998831,588.8681818181818,18.79404221571701,29.0,114.01750036126762,35024
7080,3500,74.80355384507936,598.6,19.53041778645277,26.449585832619253,113.95741453768325,35339
7140,3499,75.03133148384816,609.6136363636364,19.217955810825323,26.485714285714284,113.86543478176978,35665
7200,3499,72.23259685003953,619.1090909090909,19.308686882523535,25.0,113.7966426000494,35987
7260,3500,74.49061840897538,9.436363636363636,18.48888950393252,26.73521850899743,113.87134080600057,36259
