cycle,length(car),delta_medio,flusso_medio,vel_media,auto_ferme,cum_acc,n_trips
7200,3499,83.76051999283222,577.7454545454545,17.554404621721552,34.91428571428571,114.70598258031586,33560
7260,3499,83.39069252367098,7.840909090909091,16.73445429103729,35.34285714285714,114.6332405022693,33843
7320,3499,81.93209697877836,17.654545454545456,16.927726554775106,33.8,114.59882224343744,34122
7380,3500,82.06376210998461,27.03181818181818,17.13232287934194,36.93230505569837,114.54722130790475,34410
7440,3500,77.08928783277021,35.90909090909091,16.875252347274643,35.761211082547845,114.54037208319086,34682
7500,3499,76.69967771851341,46.13636363636363,18.4051171743551,30.34285714285714,114.52975476553976,34961
7560,3499,78.25524808289673,55.6,16.58247255050017,35.885714285714286,114.4277172138618,35264
7620,3500,76.88509214207095,65.0909090909091,16.101386639823893,36.04684375892602,114.41959889063718,35538
7680,3500,74.7302339335972,74.81363636363636,18.33361764332387,31.391031133961725,114.40400047567962,35824
7740,3500,73.69904701735643,84.86818181818182,17.296632374972067,34.333047700656955,114.33645957351914,36119
7800,3500,74.37201644494203,94.6,16.093466971704284,35.58983147672094,114.30522721889095,36397
7860,3499,71.93697663468251,103.68181818181819,17.9726899236625,32.57142857142857,114.30299901312577,36674
7920,3499,72.36274177488708,113.28636363636363,17.604268060879075,35.0,114.3323557935096,36936
7980,3500,73.92654780802137,123.35454545454546,15.608882816059248,38.44615824050271,114.26733032488156,37221
8040,3500,74.89775321273622,133.15454545454546,18.164433094603833,32.4764353041988,114.24575040810436,37503
8100,3499,73.5788051668747,141.70454545454547,17.254136882153148,33.77142857142857,114.18795785303197,37795
8160,3500,76.94965746932589,150.38636363636363,17.840078145184624,33.07626392459297,114.17256804954394,38074
8220,3499,77.44543816665302,161.0818181818182,18.55419360487864,31.057142857142857,114.16867642393083,38351
8280,3500,76.9974740648398,170.52727272727273,17.3731314932187,34.418737503570405,114.150627666792,38631
8340,3499,75.08114789383524,179.3090909090909,15.883051484999115,36.457142857142856,114.03835126983452,38933
8400,3499,71.56678620087854,189.79090909090908,17.366893663855876,31.942857142857143,113.99797179035801,39230
8460,3500,71.64322552191507,198.6,17.4316024230889,35.90402742073693,113.92260191025562,39523
8520,3499,76.52439125576359,207.38636363636363,16.921484699586795,33.285714285714285,113.90641010735956,39795
8580,3499,75.64149487013339,216.9227272727273,18.368159233663597,32.91428571428571,113.86859979016418,40089
8640,3499,75.1815130148595,226.2,17.01165671341962,33.0,113.83148265734677,40375
8700,3500,75.77070229519607,235.1409090909091,16.033643065343878,35.10425592687803,113.76916441661986,40665
8760,3500,73.87392509066879,245.2409090909091,18.557750553529193,31.676663810339903,113.73358245516864,40956
8820,3500,74.73567758214439,255.04545454545453,18.029517126591536,34.47586403884604,113.7960746792172,41212
8880,3500,73.23625909833159,264.85,16.96149034353986,35.18994572979149,113.79805536154191,41480
8940,3500,75.2511844937186,274.52272727272725,17.65436895113203,33.19051699514424,113.71677711598501,41787
9000,3499,77.37996037637913,283.5,17.878010890181155,31.942857142857143,113.70295887207385,42067
9060,3499,75.85119061091008,293.0409090909091,16.97617325147652,35.2,113.76345104151001,42316
9120,3500,77.76616438437456,302.65909090909093,18.83049885123912,32.1622393601828,113.62172999309793,42651
9180,3500,76.92200023345906,311.79545454545456,18.332141358505975,30.56269637246501,113.58713341291327,42939
9240,3499,77.57131186988632,319.3863636363636,17.33483170601786,34.714285714285715,113.48764489600002,43241
9300,3500,77.31328255137387,328.5590909090909,17.092434635912273,33.618966009711514,113.49483191910412,43508
9360,3500,76.64260884409875,337.84090909090907,17.245188531258325,33.79034561553842,113.52232533545336,43767
9420,3499,76.76602480703137,346.30454545454546,16.64704376272227,34.05714285714286,113.43116806297581,44072
9480,3499,75.8905440705699,355.8909090909091,17.797182118500906,34.2,113.45358705370343,44345
9540,3499,72.59504528848575,364.55,17.27040970094385,35.542857142857144,113.4556543408536,44611
9600,3499,71.47789767463254,373.6318181818182,16.522193928631673,35.42857142857143,113.45774999874763,44874
9660,3500,70.6583996921922,382.51363636363635,17.42808263041559,36.90374178806056,113.46758961412439,45134
9720,3499,68.56608072975224,391.1636363636364,16.33288059043223,36.885714285714286,113.43391336968156,45406
9780,3500,70.21286774519903,400.4,15.423814284860496,38.703227649243075,113.48466404611997,45647
9840,3500,70.00324772622659,409.48636363636365,16.82635436160396,36.10397029420166,113.51578028427822,45904
9900,3500,66.37850554490387,418.01363636363635,15.196195151749508,40.417023707512136,113.46473826121128,46180
9960,3500,65.24023270135088,426.71363636363634,16.373002658722232,33.13339045986861,113.54151717829717,46413
10020,3499,63.99534204122105,435.9590909090909,17.083786081204686,36.142857142857146,113.54249573224644,46680
10080,3500,64.63065765033949,444.7818181818182,16.313125663879575,38.21765209940017,113.58675992875372,46926
10140,3499,66.25350296780539,454.0590909090909,16.964846553679436,35.42857142857143,113.56526635716106,47201
10200,3499,69.2099823642056,463.5409090909091,16.000839442487504,35.82857142857143,113.48792767389521,47501
10260,3499,73.77666223367684,471.95454545454544,16.92276547104543,35.285714285714285,113.4552248687428,47783
10320,3499,76.55949303600312,480.7818181818182,17.77443305969311,34.34285714285714,113.44554335660729,48060
10380,3500,73.99129674933177,490.0863636363636,17.274797310692794,31.933733219080263,113.3105201242987,48391
10440,3499,72.32543883318365,498.8454545454546,16.230753219412094,34.114285714285714,113.32920226268116,48656
10500,3500,68.25243076173344,508.2,17.042965927350668,35.447015138531846,113.2752520265542,48954
10560,3500,67.66677442950096,517.3136363636364,15.726392808802576,36.93230505569837,113.29039119714217,49220
10620,3499,67.13642366350838,526.5181818181818,17.76852140203067,32.628571428571426,113.29247096499101,49493
10680,3500,68.30591547618607,535.6181818181818,18.67639596359916,33.87603541845187,113.28395235223468,49770
10740,3500,71.00325127999622,545.0818181818182,16.946584426235503,33.99028848900314,113.23592540345979,50057
10800,3499,75.66748968328606,554.1590909090909,16.628949446984485,33.4,113.23716563908131,50325
10860,3500,75.05542050556102,9.2,17.15888269510263,34.61868037703513,113.20507016295126,50612
10920,3499,75.0655673455718,18.70909090909091,16.9988274370663,36.8,113.15555215294113,50904
10980,3499,75.5880377123052,27.7,17.12999994721132,33.77142857142857,113.21020792198821,51148
11040,3500,77.4722988091915,37.472727272727276,18.222893903827135,32.390745501285345,113.20502397107465,51423
11100,3499,77.60608106378585,47.13636363636363,18.10750903209323,33.142857142857146,113.13797903806844,51726
11160,3499,78.5939450999614,56.42727272727273,16.35005655921041,37.857142857142854,113.08161503785458,52015
11220,3500,77.55600159023473,66.47727272727273,17.04410489287393,33.56183947443588,113.0652518912357,52290
11280,3499,76.15250250621814,76.97272727272727,16.79887533903797,33.628571428571426,113.04464386014529,52573
11340,3499,74.26807276559593,85.99545454545455,16.874326780778873,34.97142857142857,113.02381235896904,52848
11400,3499,74.58575285991179,96.11363636363636,17.407505808483997,34.22857142857143,112.97461855673296,53137
11460,3500,73.48759432160436,105.59545454545454,15.804030930823272,36.90374178806056,112.98360224404172,53396
11520,3499,73.44861958074101,114.88636363636364,16.250944722694488,35.285714285714285,113.02031091346304,53647
11580,3500,71.73427004479079,124.68636363636364,18.169233966624645,32.87632105112825,113.04334007382933,53914
11640,3500,71.75087371292005,133.67727272727274,17.636170736962153,34.218794630105684,112.98559190986757,54208
11700,3500,70.2952779448306,142.65454545454546,16.539811986043105,35.447015138531846,112.9693949762471,54478
11760,3499,66.43056120882008,152.71363636363637,17.26953542684901,35.82857142857143,112.90550077823333,54782
11820,3500,65.35648095231788,161.92727272727274,17.539566465238384,32.07654955726935,112.83769090372132,55084
11880,3499,65.21025390410747,171.98181818181817,17.239050314048686,31.885714285714286,112.84521899082696,55352
11940,3499,65.11159164657299,181.4227272727273,17.135768757134898,33.142857142857146,112.80270334005837,55647
12000,3500,64.62662565622811,191.8272727272727,17.255879297519904,35.87546415309912,112.81745982868284,55911
12060,3499,64.81192670758439,200.5681818181818,16.469829800113672,36.82857142857143,112.73071910223359,56220
12120,3499,64.31700225224998,210.29090909090908,17.740554895950858,31.62857142857143,112.70474984767283,56506
12180,3500,63.215242217048015,219.5909090909091,17.36920546258431,34.99000285632676,112.72768074529165,56769
12240,3499,61.83920021078922,228.6681818181818,18.579140806362656,29.485714285714284,112.7305928526272,57043
12300,3499,64.20510474051167,238.61363636363637,17.00813921650707,34.142857142857146,112.72275631626519,57321
12360,3500,63.94965028013859,248.30454545454546,17.921572530079526,32.73350471293916,112.73928101518676,57589
12420,3500,64.3796410607056,257.77272727272725,17.865002998968233,31.84804341616681,112.73604735873964,57863
12480,3500,65.43653033137039,267.4681818181818,16.862828900109243,33.16195372750643,112.68680334582335,58168
12540,3500,64.83669105628596,277.58181818181816,17.988285462811653,33.333333333333336,112.7007818693493,58442
12600,3499,65.5937292793922,286.08181818181816,18.109799048870702,32.57142857142857,112.63308671712532,58751
12660,3500,65.9025420333574,295.95,16.76754611458596,33.419023136246786,112.58477080960762,59052
12720,3499,67.23611548456562,304.67727272727274,17.26077339689472,36.05714285714286,112.49838858866046,59372
12780,3499,67.62793689185455,313.3909090909091,16.756850444764165,34.714285714285715,112.52793247898909,59624
12840,3499,67.0021468589287,322.4136363636364,16.40706567534287,34.68571428571428,112.500131420244,59914
12900,3499,67.03175202934932,330.73636363636365,17.118485568083017,36.82857142857143,112.53388865912173,60165
12960,3499,67.90651515076775,340.04545454545456,17.098417521538767,35.74285714285714,112.52987753484148,60432
13020,3499,68.22254334360899,348.3954545454545,16.71563956420368,36.22857142857143,112.505713109039,60712
13080,3500,68.6432610433373,357.27272727272725,17.489227626720243,35.67552127963439,112.56275636498619,60952
13140,3500,71.14865180235662,366.26363636363635,17.033600499221876,36.50385604113111,112.54355862703932,61235
13200,3500,75.30178505461869,375.40909090909093,16.823388724699495,34.847186518137676,112.5769182003053,61489
13260,3500,73.10885015942398,384.3545454545455,16.50211170023606,35.10425592687803,112.54400453409224,61784
13320,3499,74.93903537137233,394.15,17.159184689409905,36.82857142857143,112.53463358633753,62069
13380,3499,75.79177004097826,402.9227272727273,18.48521630704698,30.17142857142857,112.50635368983374,62365
13440,3499,76.2174086717293,412.1,16.931346376232842,33.285714285714285,112.51093102160772,62634
13500,3500,76.78236957574056,421.98636363636365,17.005282157322316,34.01885175664096,112.5271782122002,62901
13560,3500,81.03156367102676,431.78636363636366,18.184592553180615,32.61925164238789,112.5099679043855,63190
13620,3500,83.28315236377286,441.3363636363636,17.001773857831093,34.19023136246787,112.48360606073594,63475
13680,3499,81.34117311875302,450.79545454545456,16.432832484517213,36.97142857142857,112.45206087502925,63768
13740,3499,82.81133732506841,459.03636363636366,18.308177976195278,34.857142857142854,112.44496855627563,64049
13800,3499,82.8760718127949,468.6545454545454,16.663631850801888,34.08571428571429,112.46099031697598,64307
13860,3499,84.5354219657833,478.6181818181818,17.11609099706304,35.17142857142857,112.46441483679943,64583
13920,3500,84.07553677170702,487.65,18.00688336712469,35.16138246215367,112.392456203447,64898
13980,3500,84.05663531578332,497.31363636363636,15.93270920755181,37.10368466152528,112.41995193603705,65147
14040,3500,81.9058507122561,506.2909090909091,16.339522254190285,36.246786632390744,112.39653634163197,65437
14100,3500,81.36046410330883,515.1318181818182,17.39493058589954,33.99028848900314,112.3983472918555,65706
14160,3500,80.43272841938672,525.7318181818182,17.19347835645057,34.0759782919166,112.40366324699114,65976
14220,3499,78.79815052217202,535.8818181818182,17.035822266581643,33.142857142857146,112.41480831745046,66245
14280,3499,80.09961507257547,545.6045454545455,16.90484298795928,34.6,112.41724562264264,66520
14340,3500,78.98590580388368,554.4545454545455,17.318790602895135,31.96229648671808,112.44781914186107,66772
14400,3500,77.72391983087422,563.9863636363636,16.29415037633137,34.61868037703513,112.41232205177215,67061
