cycle,length(car),mean(car collect each.delta),mean((road where (each.is_main_road and (distance_to(each.location,validation_center) < validation_radius))) collect each.car_count_per_hour),mean(car collect each.speed) * 3.6,(100 * (car count (each.speed < 1))) / (length(car) + 1),cumulative_acceleration / max(trips at (length(trips) - 1),0.001),trips at (length(trips) - 1)
0,2000,0.0,0.0,0.0,99.95002498750625,0.0,0
60,2044,40.59680134420612,2.0272727272727273,19.64689417125706,38.63080684596577,533.7245502918278,44
120,2073,41.34999873443447,6.818181818181818,22.018668668990262,29.74927675988428,598.397199244151,74
180,2140,44.25621804421615,13.686363636363636,20.764478176555365,28.351237739374124,465.45254326196914,142
240,2240,47.58911586756527,21.036363636363635,18.832077744936857,32.976349843819726,365.34140828382016,242
300,2371,48.53540662047249,29.345454545454544,20.568491389656813,29.93254637436762,301.0047600863085,374
360,2499,52.303214486573175,37.25,20.150512419068203,28.56,263.05175494485246,525
420,2499,55.36732795683855,45.07272727272727,19.53035363290045,29.84,230.64367037016197,708
480,2499,56.63825816159783,53.622727272727275,22.275001830876757,23.4,209.10958550789323,906
540,2500,56.9407536846544,62.472727272727276,21.02761136018329,24.110355857656938,194.6776693171158,1103
600,2500,54.05321687111218,71.24545454545455,19.39863348581183,28.9484206317473,181.4393798628992,1322
660,2743,54.81063112301421,79.58636363636364,20.946674813928094,23.505830903790088,170.7806229594465,1566
720,2976,49.71746162014938,88.0409090909091,20.28849925221152,25.76419213973799,164.72610140560172,1801
780,2999,48.421890610134334,97.74090909090908,19.839575529541438,24.566666666666666,159.81606353070393,2042
840,2999,50.25790370309697,107.02727272727273,20.658430766977407,25.833333333333332,156.5776905256768,2279
900,2999,54.66096769524582,116.2,20.255201838576152,24.433333333333334,152.35501097277492,2539
960,2999,54.390504928336604,124.98181818181818,19.027973826770946,25.733333333333334,148.69718585637116,2800
1020,2999,52.018682225014324,133.9,20.335025100056455,24.633333333333333,145.96515040116958,3063
1080,2999,55.439191416363414,142.97727272727272,19.674139337236415,25.666666666666668,141.4102614182209,3371
1140,2999,55.583310792403736,151.47727272727272,20.71098411202444,23.6,139.76667365311255,3625
1200,2999,56.51883583610183,159.62272727272727,19.116607875204277,26.633333333333333,137.87002416734987,3885
1260,3280,52.99685528134589,169.1681818181818,19.27893732340785,25.571472112160926,136.07857968245628,4168
1320,3500,55.03075539103021,179.80454545454546,19.33083155148775,27.049414453013426,135.8375912820356,4427
1380,3500,56.0292083981373,190.18636363636364,20.063838063364738,25.249928591830905,134.63478699352862,4727
1440,3500,54.23633592345923,200.6681818181818,19.337321652587327,25.392744930019994,133.77192195035414,5014
1500,3500,53.91421443544867,211.09545454545454,20.872446565441997,22.39360182804913,132.51150493103262,5327
1560,3500,52.89203376414271,223.19545454545454,19.505324952176323,25.42130819765781,131.66335232962984,5619
1620,3499,54.141188545861674,234.23181818181817,20.304798282282203,24.457142857142856,130.38162900527644,5941
1680,3500,54.1592562764834,245.23181818181817,19.52024084584451,26.76378177663525,129.07039147665174,6268
1740,3499,54.64602946166802,255.18636363636364,19.121847530645983,25.571428571428573,128.33102750265323,6566
1800,3499,58.40648650661828,266.0954545454546,20.054335985630807,22.857142857142858,127.22082013332307,6894
1860,3810,58.508439274327344,276.4909090909091,18.32708190793563,25.977433744424037,126.62507707804326,7207
1920,3999,58.943282836084116,288.20454545454544,19.089004790097036,25.375,126.54302814360268,7519
1980,4000,57.72279917986641,300.4045454545454,19.601081042725614,25.16870782304424,126.4001982267845,7841
2040,3999,57.16390923025205,312.0954545454546,18.866781791065222,23.675,126.30105868195437,8156
